ax_mean,ay_mean,az_mean,standard_deviation_x,standard_deviation_y,standard_deviation_z,overall_dynamic_body,vectorial_dynamic_body,quan_01_x,quan_01_y,quan_01_z,quan_025_x,quan_025_y,quan_025_z,quan_05_x,quan_05_y,quan_05_z,quan_075_x,quan_075_y,quan_075_z,quan_09_x,quan_09_y,quan_09_z,skewness_x,skewness_y,skewness_z,kurtosis_x,kurtosis_y,kurtosis_z,sum_quantiles_min_01_x,sum_quantiles_min_01_y,sum_quantiles_min_01_z,sum_quantiles_min_squares_01_x,sum_quantiles_min_squares_01_y,sum_quantiles_min_squares_01_z,sum_quantiles_max_01_x,sum_quantiles_max_01_y,sum_quantiles_max_01_z,sum_quantiles_max_squares_01_x,sum_quantiles_max_squares_01_y,sum_quantiles_max_squares_01_z,sum_quantiles_min_05_x,sum_quantiles_min_05_y,sum_quantiles_min_05_z,sum_quantiles_min_squares_05_x,sum_quantiles_min_squares_05_y,sum_quantiles_min_squares_05_z,sum_quantiles_max_05_x,sum_quantiles_max_05_y,sum_quantiles_max_05_z,sum_quantiles_max_squares_05_x,sum_quantiles_max_squares_05_y,sum_quantiles_max_squares_05_z,sum_quantiles_min_09_x,sum_quantiles_min_09_y,sum_quantiles_min_09_z,sum_quantiles_min_squares_09_x,sum_quantiles_min_squares_09_y,sum_quantiles_min_squares_09_z,sum_quantiles_max_09_x,sum_quantiles_max_09_y,sum_quantiles_max_09_z,sum_quantiles_max_squares_09_x,sum_quantiles_max_squares_09_y,sum_quantiles_max_squares_09_z,pairwise_differences_005_01_x,pairwise_differences_005_01_y,pairwise_differences_005_01_z,pairwise_differences_01_025_x,pairwise_differences_01_025_y,pairwise_differences_01_025_z,pairwise_differences_025_05_x,pairwise_differences_025_05_y,pairwise_differences_025_05_z,average_absolute_difference,average_intensity,signal_magnitude_area,movement_variation,entropy,energy,activity_x,activity_y,activity_z,mobility_x,mobility_y,mobility_z,complexity_x,complexity_y,complexity_z,durbin_watson_x,durbin_watson_y,durbin_watson_z,correlation_magnitude_horizontal,correlation_magnitude_vertical,correlation_horizontal_vertical,Activity,ActivityName
-971.6990933333251,140.52773333333158,-64.40298666666588,8.428278501710778,18.5690893433146,12.131742379387315,895.5743466666584,984.1722667139895,-979.904,117.12,-78.08,-976.0,124.928,-74.176,-972.096,140.54399999999998,-62.464,-968.192,152.256,-54.656000000000006,-960.3839999999999,160.064,-50.751999999999995,0.36579096566760494,0.7447007242227125,-0.02880634235624042,3.570493728468745,2.582206545260089,0.10451320142328147,-3498116.73599997,505899.83999999374,-231850.75199999718,3399372589.907931,72334277.69344188,15461725.913088314,0.0,0.0,0.0,0.0,0.0,0.0,-3498116.73599997,505899.83999999374,-231850.75199999718,3399372589.907931,72334277.69344188,15461725.913088314,0.0,0.0,0.0,0.0,0.0,0.0,-3498116.73599997,505899.83999999374,-231850.75199999718,3399372589.907931,72334277.69344188,15461725.913088314,0.0,0.0,0.0,0.0,0.0,0.0,3.9039999999999964,3.9039999999999964,7.807999999999993,3.9039999999999964,7.807999999999993,3.9039999999999964,3.9039999999999964,15.615999999999985,11.712000000000003,6.038874019288083,0.005350216182190754,0.3199111111111111,21.332106666666643,-6082.300942915381,938541910940.8143,71.03587850240008,344.81107903999987,147.1791731598222,1.1588875995493189,0.4619319122372094,0.7361311573468222,1.448178666481915,3.6281087149365865,2.2899745414038306,0.00010100514285116837,0.003660793958657513,0.01856441011446393,82111842602.95854,410777414.62530977,362554614.075282,2,LAYING
-970.6081422222121,139.45630222222061,-74.30396444444301,13.726308851326166,35.08894897710033,19.691255982481785,905.4558044444386,984.2390628721217,-979.904,113.21600000000001,-93.696,-976.0,121.024,-89.792,-972.096,128.832,-81.984,-968.192,148.352,-58.56,-960.3839999999999,167.872,-46.848,3.437520874916379,2.749948575149486,1.3757188628626207,27.804517512260148,8.779494318316878,3.2264518821188997,-3494189.3119999636,502042.68799999426,-267494.2719999948,3392166878.289879,74445460.4513281,21271768.899583694,0.0,0.0,0.0,0.0,0.0,0.0,-3494189.3119999636,502042.68799999426,-267494.2719999948,3392166878.289879,74445460.4513281,21271768.899583694,0.0,0.0,0.0,0.0,0.0,0.0,-3494189.3119999636,502042.68799999426,-267494.2719999948,3392166878.289879,74445460.4513281,21271768.899583694,0.0,0.0,0.0,0.0,0.0,0.0,3.9039999999999964,0.0,3.9039999999999964,3.9039999999999964,7.807999999999993,3.9039999999999964,3.9039999999999964,7.807999999999993,7.808000000000007,6.987710560151835,0.005350579303463597,0.3307555555555555,22.017475555555635,-6160.819883015756,939181713624.1672,188.41155468199509,1231.2343403175505,387.74556216762466,0.7617154465658807,0.2603966909985897,0.4672175266502735,2.1107273849270203,6.3705623184767175,3.569691922420627,0.00011598390171840307,0.004036046394265265,0.014320679470993941,80631078193.3334,520164830.37782913,297012900.26131386,2,LAYING
-974.3364622222258,126.9385599999984,-53.20501333333259,10.34873941092535,22.932210130385986,13.531162063089779,900.6029155555501,984.3776200406577,-983.808,101.50399999999999,-66.368,-979.904,109.31200000000001,-62.464,-976.0,124.928,-54.656000000000006,-968.192,140.54399999999998,-46.848,-964.288,156.16,-35.135999999999996,0.5949823739880443,0.9619110225792145,0.9422115612337759,11.784802211573478,1.7530435394701982,3.0837257300112597,-3507611.264000013,456978.8159999942,-191538.0479999973,3417979096.8831754,59901423.39481675,10849916.846080318,0.0,0.0,0.0,0.0,0.0,0.0,-3507611.264000013,456978.8159999942,-191538.0479999973,3417979096.8831754,59901423.39481675,10849916.846080318,0.0,0.0,0.0,0.0,0.0,0.0,-3507611.264000013,456978.8159999942,-191538.0479999973,3417979096.8831754,59901423.39481675,10849916.846080318,0.0,0.0,0.0,0.0,0.0,0.0,3.9039999999999964,3.9039999999999964,3.9039999999999964,3.9039999999999964,7.808000000000021,3.9039999999999964,3.9039999999999964,15.615999999999985,7.807999999999993,6.72695203047009,0.005351332536236254,0.33184,21.99903999999995,-6121.52502915649,939497205900.9442,107.09640739523958,525.8862614641777,183.09234677760003,0.9761012686473529,0.4015465997419616,0.689596672749608,1.640555053087334,4.1973976043293115,2.447218196735796,0.0001074427575800209,0.0050946179685341245,0.02888127212451536,79184513772.72203,642556111.2861799,267201661.12713578,2,LAYING
-979.8009777777838,91.43276444444292,-34.50919111111073,8.773750371265645,19.721224695407123,9.59710149224053,922.8774044444357,984.910818713376,-991.6160000000001,66.368,-46.848,-983.808,81.984,-39.04,-979.904,93.696,-35.135999999999996,-976.0,101.50399999999999,-31.232,-968.192,109.31200000000001,-23.424,0.8205360135075822,1.0941905437742028,0.5586511390097914,6.327802161013414,5.783815747214776,5.173850831625467,-3527283.520000022,329157.9519999945,-124233.08799999864,3456312965.0995264,31495957.62278452,4618759.06150411,0.0,0.0,0.0,0.0,0.0,0.0,-3527283.520000022,329157.9519999945,-124233.08799999864,3456312965.0995264,31495957.62278452,4618759.06150411,0.0,0.0,0.0,0.0,0.0,0.0,-3527283.520000022,329157.9519999945,-124233.08799999864,3456312965.0995264,31495957.62278452,4618759.06150411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.807999999999993,0.0,0.0,15.616,7.808,3.9039999999999964,11.712000000000003,3.9040000000000035,6.151812454750895,0.005354231142774534,0.3058133333333334,21.901440000000047,-6295.554331021617,941399803710.222,76.97869557728406,388.92670348673573,92.10435705236542,1.1265435717971473,0.4770430594186107,0.9560880887887047,1.473472592646374,3.4899418466769996,1.7629683371500011,0.00010172678673902345,0.0101137237424262,0.06560433468407227,77617638715.88379,706153858.3668137,237811395.81046242,2,LAYING
-981.6456177777878,70.53443555555495,-37.205119999999546,8.862344073946655,19.172236685526467,8.784906066849992,948.3163022222151,985.1074193585259,-991.6160000000001,50.751999999999995,-46.848,-987.712,58.56,-42.943999999999996,-979.904,66.368,-39.04,-976.0,78.08,-31.232,-972.096,97.6,-27.328000000000003,0.2559350835036211,1.8150053340841552,1.4987540664821803,3.523196387328232,5.279587149741975,7.652377396999944,-3533924.2240000363,253923.9679999978,-133938.43199999837,3469343976.1613035,19233652.531200472,5261023.903744134,0.0,0.0,0.0,0.0,0.0,0.0,-3533924.2240000363,253923.9679999978,-133938.43199999837,3469343976.1613035,19233652.531200472,5261023.903744134,0.0,0.0,0.0,0.0,0.0,0.0,-3533924.2240000363,253923.9679999978,-133938.43199999837,3469343976.1613035,19233652.531200472,5261023.903744134,0.0,0.0,0.0,0.0,0.0,0.0,3.9039999999998827,0.19519999999992876,3.9039999999999964,3.9039999999998827,7.808000000000007,3.9040000000000035,7.807999999999993,7.807999999999993,3.9039999999999964,6.411025790016187,0.005355299914968871,0.3003911111111111,22.099893333333405,-6494.914074515955,942178968136.4895,78.54114248501739,367.57465952584687,77.17457460337778,1.12383045728227,0.4826545238079734,1.0392148431090205,1.473719702885781,3.5055843590081532,1.6425213811463857,0.00010290425107372063,0.01602282182336859,0.05701596829517011,75778216443.93823,636664727.7401196,159602863.4037337,2,LAYING
-981.1608711111206,71.81299555555469,-50.38871111111021,7.792223393233437,12.68417879705012,7.579031245694261,959.7365866666556,985.1862796967779,-991.6160000000001,58.56,-58.56,-987.712,62.464,-54.656000000000006,-979.904,70.27199999999999,-50.751999999999995,-976.0,81.984,-46.848,-972.096,89.792,-42.943999999999996,-0.04665640061998149,0.5033033406634921,0.011865818219612757,2.065839302977162,-0.045091147084322714,-0.006545001642820125,-3532179.1360000344,258526.7839999969,-181399.35999999676,3465854545.4817486,19144781.000704642,9347270.119423933,0.0,0.0,0.0,0.0,0.0,0.0,-3532179.1360000344,258526.7839999969,-181399.35999999676,3465854545.4817486,19144781.000704642,9347270.119423933,0.0,0.0,0.0,0.0,0.0,0.0,-3532179.1360000344,258526.7839999969,-181399.35999999676,3465854545.4817486,19144781.000704642,9347270.119423933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9039999999999964,3.9039999999999964,0.0,3.9039999999999964,3.9039999999999964,7.807999999999993,7.807999999999993,3.9040000000000106,5.969001426138162,0.005355728620259745,0.30364444444444444,21.685635555555628,-6584.495736505684,942397368243.1782,60.71874541005442,160.8883917555358,57.4417146232099,1.2437367546022569,0.7305461758202224,1.16615499603065,1.3384561970916093,2.3359593201084037,1.4685589805861745,9.753292448602056e-05,0.01614178274510615,0.030077174056603012,73575464605.88432,358788751.24346495,52680175.096209265,2,LAYING
-977.8815111111151,102.80967111110944,-52.466506666665964,9.838808614014704,20.511726558636564,9.6044830408027,927.5383466666597,984.9338673770125,-987.712,81.984,-62.464,-983.808,89.792,-58.56,-979.904,101.50399999999999,-54.656000000000006,-972.096,113.21600000000001,-46.848,-968.192,121.024,-39.04,0.13539529878274378,1.4169597643129397,0.15819866989410053,2.5028367956717528,3.330154949721951,0.23645673601482464,-3520373.4400000144,370114.815999994,-188879.42399999747,3442856586.940402,39566013.84140863,10241929.498624057,0.0,0.0,0.0,0.0,0.0,0.0,-3520373.4400000144,370114.815999994,-188879.42399999747,3442856586.940402,39566013.84140863,10241929.498624057,0.0,0.0,0.0,0.0,0.0,0.0,-3520373.4400000144,370114.815999994,-188879.42399999747,3442856586.940402,39566013.84140863,10241929.498624057,0.0,0.0,0.0,0.0,0.0,0.0,3.90400000000011,7.807999999999993,3.9039999999999964,3.90400000000011,7.808000000000007,3.9039999999999964,3.9039999999999964,11.711999999999989,3.9039999999999964,7.119909509226436,0.005354356441299289,0.3144888888888889,22.800444444444423,-6332.107946657809,941606940022.4989,96.80215494320994,420.73092641627665,92.24609448106668,1.0858953565883886,0.4565139454207842,0.9920578859053234,1.4766382235719444,3.6306446639374155,1.715827051043284,0.00011932293015698305,0.007975768763183805,0.031902307924683286,71525853820.49495,178147130.01574358,1205407.766187076,2,LAYING
-828.4168711111095,401.26721777777686,26.118844444444512,200.36507844185337,282.08073096601527,115.0286962387223,582.5624711111111,987.4209809709768,-1065.792,85.88799999999999,-109.31200000000001,-979.904,170.8,-58.56,-870.592,292.8,23.424,-663.68,702.72,121.024,-534.8480000000001,804.2239999999999,179.584,0.405695918285742,0.2733209500964512,-0.04718988652332081,-0.7961525249645467,-1.3520994273666382,-0.587712515873374,-2966684.7359999944,1377866.047999998,90361.98400000029,2609550356.9592404,807550175.2688705,48966582.49318411,-12910.528,57248.25599999999,2787.456,4518426.136576001,50441109.176319994,865883.9633920001,-2966684.7359999944,1377866.047999998,90361.98400000029,2609550356.9592404,807550175.2688705,48966582.49318411,-12910.528,57248.25599999999,2787.456,4518426.136576001,50441109.176319994,865883.9633920001,-2966684.7359999944,1377866.047999998,90361.98400000029,2609550356.9592404,807550175.2688705,48966582.49318411,-12910.528,57248.25599999999,2787.456,4518426.136576001,50441109.176319994,865883.9633920001,43.13920000000007,46.84799999999999,39.03999999999999,43.13920000000007,84.91200000000002,50.75200000000001,109.31200000000001,122.0,81.98400000000001,57.14925187168476,0.00536787703708062,0.3155733333333333,40.662328888888766,-2748.760988579572,986272018618.7617,40146.16465901006,79569.53878232147,13231.600958380248,0.13154947327584118,0.06599438726157651,0.1358446247355534,9.960577010334747,20.93216330659345,11.298780924135748,0.0009561273549234504,0.0014400311375586086,0.01754409986912974,69898201885.54182,191288817.1488945,-52002086.898291625,3,FEEDING
-885.1495822222192,276.1982399999997,-20.21187555555507,171.47017809360358,258.4185678701301,159.2252319061763,695.2102222222248,986.0601232949655,-1089.2160000000001,19.52,-257.664,-1007.232,74.176,-101.50399999999999,-901.824,206.912,-23.424,-795.44,460.67199999999997,79.056,-628.544,698.816,187.392,0.5443354137279482,0.6635666415275482,0.014627871511194327,0.09662593846580325,-0.7010379471075141,0.0678998441868024,-3179437.1199999885,989913.8559999989,-102718.14399999825,2923877209.3460507,511164505.0552307,81072585.02758394,-7101.375999999998,4399.808000000001,28222.01599999999,2533288.2350079995,3871741.3416960007,11166949.380096,-3179437.1199999885,989913.8559999989,-102718.14399999825,2923877209.3460507,511164505.0552307,81072585.02758394,-7101.375999999998,4399.808000000001,28222.01599999999,2533288.2350079995,3871741.3416960007,11166949.380096,-3179437.1199999885,989913.8559999989,-102718.14399999825,2923877209.3460507,511164505.0552307,81072585.02758394,-7101.375999999998,4399.808000000001,28222.01599999999,2533288.2350079995,3871741.3416960007,11166949.380096,39.039999999999964,62.464,50.75200000000001,39.039999999999964,54.656000000000006,156.16,105.40800000000002,132.736,78.07999999999998,76.3079483049371,0.00536047906113053,0.31882666666666665,41.848711111111044,-4289.008618308553,1001817054011.9625,29402.02197545213,66780.15622004906,25352.674475575623,0.13940994777547291,0.06372834174120418,0.09421893503298515,7.395492085050256,20.916033566681868,14.97858234263168,0.0007027891981456492,0.0018953707635397652,0.008734006964197556,68449501634.42371,312040080.91391134,8068866.337962374,3,FEEDING
-853.8481777777802,303.6357688888881,-75.19537777777786,175.32738912419296,329.1720714851866,137.61310128108988,702.8002488888898,988.3650519015221,-1069.6960000000001,-89.792,-269.376,-991.6160000000001,-15.616,-195.2,-870.592,288.89599999999996,-70.27199999999999,-722.24,620.736,35.135999999999996,-601.2159999999999,733.952,101.50399999999999,0.22894165460507082,0.014249393539122062,0.01668759338785923,-0.7273774356228722,-1.3823739630575456,-0.9874518197883955,-3073853.440000009,1088727.9999999972,-270703.36000000034,2735267054.6575413,718172727.8489597,88530157.74003275,0.0,3497.984,0.0,0.0,3059033.980928,0.0,-3073853.440000009,1088727.9999999972,-270703.36000000034,2735267054.6575413,718172727.8489597,88530157.74003275,0.0,3497.984,0.0,0.0,3059033.980928,0.0,-3073853.440000009,1088727.9999999972,-270703.36000000034,2735267054.6575413,718172727.8489597,88530157.74003275,0.0,3497.984,0.0,0.0,3059033.980928,0.0,42.94399999999996,42.94399999999999,15.616000000000042,42.94399999999996,74.176,74.17599999999999,121.02400000000011,304.51199999999994,124.928,69.5562374798904,0.005373009251978924,0.43052444444444443,44.580426666666675,-4349.5140045300905,1003200209564.0319,30739.693377106174,108354.25264584881,18937.365644199504,0.14893306078673957,0.059144697056096464,0.12414606388908027,7.90537205438402,23.09934932296822,11.855408578805525,0.0008971547043457673,0.0018898043115235168,0.01186533351742812,66942760166.2476,414126053.49279004,118450599.03125605,3,FEEDING
-870.1809955555545,233.9493688888888,-76.12040888888914,173.19811827175124,343.6776250096553,150.49831368402448,790.0156088888896,988.9567300848769,-1089.2160000000001,-167.872,-265.472,-995.52,-97.6,-206.912,-878.4,167.872,-93.696,-749.568,539.728,46.848,-632.448,718.336,124.928,0.2715042203020438,0.22811957833623614,0.11081019885658888,-0.2611703579507245,-1.3819237391599695,-1.1413546501148886,-3129953.919999997,834850.88,-274033.47200000094,2833051953.0946684,615460984.4101126,102398612.65612766,-2318.976,7366.848,0.0,769833.8201600001,6786837.278720001,0.0,-3129953.919999997,834850.88,-274033.47200000094,2833051953.0946684,615460984.4101126,102398612.65612766,-2318.976,7366.848,0.0,769833.8201600001,6786837.278720001,0.0,-3129953.919999997,834850.88,-274033.47200000094,2833051953.0946684,615460984.4101126,102398612.65612766,-2318.976,7366.848,0.0,769833.8201600001,6786837.278720001,0.0,50.75199999999995,35.13599999999997,23.423999999999978,50.75199999999995,70.27200000000002,58.559999999999974,117.12,265.472,113.21600000000001,79.81574794192454,0.005376225768333115,0.33184,45.68222222222205,-5019.360803004467,1020240032287.4987,29997.588172875534,118114.30993227725,22649.742421735027,0.1581987152840247,0.05490682587786767,0.10225587127362473,6.699523178841228,24.378148858049897,13.662157423109601,0.0009534212983873879,0.0020599288915485892,0.0083239897757442,65477277050.80532,535104425.7363372,212221708.94970927,3,FEEDING
-580.0075200000007,741.9324266666623,37.09233777777779,177.8869546044236,231.96732967767525,137.5110071928519,413.1906844444445,993.2123103895223,-866.688,347.45599999999996,-128.832,-629.52,733.952,-66.368,-527.04,812.0319999999999,15.616,-460.67199999999997,862.784,144.44799999999998,-417.728,913.5360000000001,226.43200000000002,-1.4491797650913536,-1.796047483989364,0.16991816411596436,1.6086098516491791,2.606876001827726,-0.45935482224613455,-2054968.0000000026,2056916.095999992,94531.45599999982,1313420064.7803044,1590940554.100745,59871001.92768009,-28936.448000000008,575219.2640000002,36689.79199999999,10023812.456448004,550188434.5671679,12487737.917440003,-2054968.0000000026,2056916.095999992,94531.45599999982,1313420064.7803044,1590940554.100745,59871001.92768009,-28936.448000000008,575219.2640000002,36689.79199999999,10023812.456448004,550188434.5671679,12487737.917440003,-2054968.0000000026,2056916.095999992,94531.45599999982,1313420064.7803044,1590940554.100745,59871001.92768009,-28936.448000000008,575219.2640000002,36689.79199999999,10023812.456448004,550188434.5671679,12487737.917440003,140.54399999999998,206.91199999999998,35.135999999999996,140.54399999999998,386.49600000000004,62.464,102.48000000000002,78.07999999999993,81.984,56.84809324100155,0.005399360208695452,0.40558222222222223,60.23871999999968,1146.1653473148176,1011383609091.1157,31643.768618436265,53808.842037791284,18909.27709919257,0.1729649985105456,0.15156562049825414,0.19178942752852624,7.244160658211425,7.896289006085167,7.533998158710603,0.0025714273455480566,0.002045040752878563,0.03427886507806314,64024362418.48369,640542532.1393692,292112306.3561286,0,STEPING
-500.4320711111101,832.9129777777761,95.29013333333367,98.56445759036993,98.9293571091545,170.28382697257737,429.75991111111085,997.9103098033877,-636.352,710.528,-140.54399999999998,-566.08,776.8960000000001,-58.56,-488.0,839.36,121.024,-425.536,886.2080000000001,245.952,-386.496,949.0623999999997,300.60799999999995,-0.5300846734563431,-0.1318931557800527,-0.20799986757141223,-0.07155857934874543,0.6762147965378866,-1.2154658613598437,-1690264.1279999972,1658868.1600000015,213131.07200000007,896997153.1161656,1292312535.2243304,93180572.80716877,-98037.24800000004,1278638.0799999973,119993.3440000001,34513642.184704,1188024316.608514,40913825.054719985,-1690264.1279999972,1658868.1600000015,213131.07200000007,896997153.1161656,1292312535.2243304,93180572.80716877,-98037.24800000004,1278638.0799999973,119993.3440000001,34513642.184704,1188024316.608514,40913825.054719985,-1690264.1279999972,1658868.1600000015,213131.07200000007,896997153.1161656,1292312535.2243304,93180572.80716877,-98037.24800000004,1278638.0799999973,119993.3440000001,34513642.184704,1188024316.608514,40913825.054719985,42.944000000000074,50.75199999999995,39.04000000000002,42.944000000000074,66.36800000000005,81.98399999999998,78.08000000000004,62.46399999999994,179.584,56.277369345761464,0.005424899754299487,0.4207644444444445,64.98316444444393,2656.4287551938087,1029254006851.6887,9714.952300083833,9787.017698030617,28996.581728426667,0.3036071575959733,0.3690672132601276,0.13641695477330323,3.248827464479551,2.8075753670877814,7.96211383903421,0.003441328826178784,0.0018943382861569037,0.014167871200160111,62489098713.20183,605780557.8268865,286157597.81564397,0,STEPING
-492.2499377777777,831.9142044444435,125.25441777777827,118.82350484698124,95.47249121884029,169.51945716462728,474.3338311111104,998.8216236482087,-663.68,702.72,-113.21600000000001,-577.7919999999999,772.992,-27.328000000000003,-468.48,843.2639999999999,156.16,-398.208,890.112,273.28,-355.264,936.96,335.744,-0.5483627573152441,-0.25634192455211635,-0.26217442992502993,-0.44033662443112487,0.321320385168272,-1.1592083896245882,-1515255.6159999992,1882973.375999998,161937.92000000007,832584847.9866909,1488334630.424585,64121411.28089639,-237331.9679999995,1042524.1599999979,278999.3599999994,83094439.01849593,975016495.8248935,93044529.71315221,-1515255.6159999992,1882973.375999998,161937.92000000007,832584847.9866909,1488334630.424585,64121411.28089639,-237331.9679999995,1042524.1599999979,278999.3599999994,83094439.01849593,975016495.8248935,93044529.71315221,-1515255.6159999992,1882973.375999998,161937.92000000007,832584847.9866909,1488334630.424585,64121411.28089639,-237331.9679999995,1042524.1599999979,278999.3599999994,83094439.01849593,975016495.8248935,93044529.71315221,46.84800000000007,46.84800000000007,31.23199999999997,46.84800000000007,70.27199999999993,85.888,109.3119999999999,70.27199999999993,183.488,50.00367793942826,0.005429853893167757,0.34268444444444446,58.520959999999775,2941.198039740537,1022987061399.2158,14119.025304120572,9114.996579531537,28736.846357389906,0.23339605734768132,0.332843579738503,0.12525055714688216,4.024885697432945,3.260019139951551,8.604251276489753,0.002998499908030439,0.001439715520892989,0.010144968555886525,60941726052.80608,570254138.0217578,311798789.1024681,0,STEPING
-493.4330666666654,835.0298133333306,100.35448888888938,116.74138231134854,92.52969811601413,160.32085866988697,444.6168000000015,997.4287585237056,-663.68,710.528,-121.024,-569.984,784.704,-35.135999999999996,-476.288,847.168,117.12,-409.92,894.0160000000001,242.048,-351.36,940.8639999999999,296.704,-0.557412592608591,-0.4925816534693802,-0.22264175404586778,-0.20345422584958595,0.6281443181691624,-1.057381700721009,-1566191.1039999975,1886190.271999997,197093.44000000088,853237015.7322252,1500289657.3603907,75791046.44710425,-195777.79199999978,1053158.6559999953,153501.3759999997,66890679.26323198,982081287.1598042,49992240.12390396,-1566191.1039999975,1886190.271999997,197093.44000000088,853237015.7322252,1500289657.3603907,75791046.44710425,-195777.79199999978,1053158.6559999953,153501.3759999997,66890679.26323198,982081287.1598042,49992240.12390396,-1566191.1039999975,1886190.271999997,197093.44000000088,853237015.7322252,1500289657.3603907,75791046.44710425,-195777.79199999978,1053158.6559999953,153501.3759999997,66890679.26323198,982081287.1598042,49992240.12390396,50.752000000000066,50.75199999999995,42.94399999999999,50.752000000000066,74.17599999999993,85.888,93.69600000000003,62.464000000000055,152.256,47.24369343015157,0.005422281916410476,0.4402844444444444,56.281582222221985,2767.9621456402792,1013754236598.2614,13628.550343964444,8561.74503344071,25702.777724649874,0.2240281445227318,0.31761318517512116,0.12922665373916117,4.294318600642043,3.382507118897625,8.84185900745107,0.0026596712538440315,0.0012233044729431162,0.011995034219623352,59430442315.73406,593190060.7158699,371757033.71994454,0,STEPING
-695.2319111111088,558.856515555556,14.938222222223065,227.79906745170766,330.5532314148657,176.0425832821251,584.219502222221,992.3791489210753,-972.096,121.024,-183.488,-960.3839999999999,175.68,-109.31200000000001,-640.256,706.6239999999999,-70.27199999999999,-488.0,843.2639999999999,175.68,-417.728,890.112,277.184,-0.06913960756529329,-0.41798864053598794,0.5998800483055338,-1.5407969018546266,-1.5079934380099878,-0.8741444131037026,-2467429.5039999927,1461310.1440000033,-57552.7680000006,1914935702.3395762,1010166748.36072,73712678.02726431,-31325.696,498337.7920000006,105915.52000000002,10414597.234687999,462067183.4111997,37115043.41401599,-2467429.5039999927,1461310.1440000033,-57552.7680000006,1914935702.3395762,1010166748.36072,73712678.02726431,-31325.696,498337.7920000006,105915.52000000002,10414597.234687999,462067183.4111997,37115043.41401599,-2467429.5039999927,1461310.1440000033,-57552.7680000006,1914935702.3395762,1010166748.36072,73712678.02726431,-31325.696,498337.7920000006,105915.52000000002,10414597.234687999,462067183.4111997,37115043.41401599,7.807999999999993,78.08000000000001,15.616000000000014,7.807999999999993,54.656000000000006,74.17599999999999,320.12799999999993,530.944,39.04000000000002,37.77723859123388,0.0053948309264532516,0.4370311111111111,48.55491555555553,-978.8081696929149,989895139989.9779,51892.41513186765,109265.43879880976,30990.99112864395,0.1075431061779484,0.07687405356916568,0.11662752116330957,9.991175878348875,14.383478185408103,10.174923161879917,0.0011210009210476158,0.0015313321766472587,0.013501326695268075,58063571325.70592,691504267.8565269,385922792.63955736,0,STEPING
-951.7214577777693,89.09253333333311,-210.36270222222055,27.038587447806172,102.30825437197139,27.915000305375354,1072.9916266666696,984.6863087759084,-976.0,3.904,-249.856,-968.192,15.616,-226.43200000000002,-960.3839999999999,42.943999999999996,-206.912,-944.768,132.736,-195.2,-909.632,261.568,-183.488,1.1311249968634034,1.3638415933975936,-0.2493006626023954,2.2606694807971675,0.9027262414465618,0.7337259910896887,-3426197.2479999694,320733.1199999992,-757305.727999994,3263417346.2609534,66256050.27020814,162114169.4218228,0.0,0.0,0.0,0.0,0.0,0.0,-3426197.2479999694,320733.1199999992,-757305.727999994,3263417346.2609534,66256050.27020814,162114169.4218228,0.0,0.0,0.0,0.0,0.0,0.0,-3426197.2479999694,320733.1199999992,-757305.727999994,3263417346.2609534,66256050.27020814,162114169.4218228,0.0,0.0,0.0,0.0,0.0,0.0,7.807999999999993,3.904,7.807999999999993,7.807999999999993,11.712,23.423999999999978,7.808000000000106,27.327999999999996,19.52000000000001,12.412622034526022,0.005353010648414829,0.32533333333333336,28.14133333333332,-7490.032051020642,942087274767.1666,731.0852111726615,10466.978912640001,779.247242049106,0.5527667468512254,0.11245917678402241,0.41795643939280874,2.733989091679432,13.544305543109669,3.7998293884443464,0.00024635491494985243,0.007190666648570574,0.003022028542299938,56311165273.63627,655381973.1662793,363491965.40485734,2,LAYING
-946.505279999997,15.648533333334143,-236.12693333333755,36.75265252161989,121.32952824978574,60.74003827811328,1166.9836799999919,985.6187269245632,-968.192,-93.696,-277.5743999999999,-964.288,-85.88799999999999,-249.856,-956.48,-15.616,-210.81599999999997,-948.672,74.176,-199.104,-917.44,167.872,-195.2,2.765545501050594,1.1809667091956293,-2.278790119540406,8.042566203204899,1.0937157956902421,5.921631220077966,-3407419.007999989,56334.72000000291,-850056.9600000152,3230002809.12684,53876631.674878225,214003011.2235537,0.0,0.0,0.0,0.0,0.0,0.0,-3407419.007999989,56334.72000000291,-850056.9600000152,3230002809.12684,53876631.674878225,214003011.2235537,0.0,0.0,0.0,0.0,0.0,0.0,-3407419.007999989,56334.72000000291,-850056.9600000152,3230002809.12684,53876631.674878225,214003011.2235537,0.0,0.0,0.0,0.0,0.0,0.0,3.9039999999999964,3.9039999999999964,108.92160000000007,3.9039999999999964,7.808000000000007,27.718399999999917,7.807999999999993,70.27199999999999,39.04000000000002,8.467896323508763,0.005358079515762757,0.35461333333333334,24.630986666666423,-8240.419812139831,944805131916.5057,1350.757467374933,14720.854425315556,3689.3522500266663,0.32158927871198356,0.08254878877205697,0.18405925355786665,4.882002065788758,19.399925663579022,8.406539012127146,0.00015565373217984885,0.006701122794510782,0.002101976259362532,54394590187.24731,552923644.1439472,281577553.9412606,2,LAYING
