time1,Statistic1_x,Statistic1_y,Statistic1_z,Statistic1_r,Statistic1_theta,Statistic1_phi,Variance_x,Variance_y,Variance_z,Variance_r,Variance_theta,Variance_phi,skewness_x,skewness_y,skewness_z,skewness_r,skewness_theta,skewness_phi,kurtosis_x,kurtosis_y,kurtosis_z,kurtosis_r,kurtosis_theta,kurtosis_phi,max_x,max_y,max_z,max_r,max_theta,max_phi,min_x,min_y,min_z,min_r,min_theta,min_phi,Class
179.9711816,0.143994733,-0.086153025,0.076496183,0.018793483,-10.96293919,20.79861423,0.062765767,0.026087674,0.067537704,0.064650274,3.781703199,12.05415914,0.074855963,-0.159275442,0.658164427,0.467264805,-0.036703327,-3.383283106,-0.290318162,-0.609783876,1.594869317,1.778557365,-0.320676743,17.7514886,0.302343,-0.0385285,0.310809,0.243458,-2.0343125,39.8731915,0.005385,-0.145852,-0.088041,-0.153994,-19.8799715,-50.3951265,2
182.9326379,0.135226075,-0.101740117,0.073226792,0.017850392,-10.36238941,24.56135675,0.068725863,0.031946282,0.06125381,0.060755966,4.033390705,11.14961022,0.292574611,0.210235842,0.886308682,0.751347412,-0.051599163,-1.263712587,-0.838268316,-0.445621503,0.975166571,0.716111031,-1.008132733,5.434675067,0.279828,-0.030047,0.2567505,0.1944535,-2.3072645,60.3055115,0.011364,-0.167635,-0.0276365,-0.0872415,-17.6358095,-20.5270615,2
185.8940942,0.08869645,-0.126529208,0.059028742,0.011875317,-7.708576617,29.55031561,0.039880448,0.032124757,0.037330281,0.035899925,2.48772684,7.675168476,0.053495934,0.931873982,0.144237064,0.110747777,0.016574318,-1.703664586,-0.597250029,0.679355789,-0.217255105,0.040783852,-0.432797714,1.915231014,0.170674,-0.0410905,0.147169,0.1001605,-2.317976,38.987198,0.013012,-0.1862435,-0.0211075,-0.0676165,-12.8359685,6.9886705,2
188.8555467,0.078188767,-0.00530095,0.052894792,0.010127967,-6.622050883,-1.455506733,0.05917416,0.049423686,0.084457757,0.079228787,3.608163711,11.75651077,0.674137615,1.067293047,-0.599812083,0.183615596,0.271126753,-0.827906686,0.132042999,0.693711065,6.551463455,6.731670926,1.283718183,-0.346640527,0.240779,0.1483585,0.3723725,0.348638,5.5517355,15.4377745,-0.040009,-0.0776385,-0.283653,-0.2636275,-15.258054,-29.4803005,2
191.8169725,0.03526315,0.062603958,0.025626458,0.004432158,-2.624294483,-10.62527233,0.061445457,0.080825194,0.050918626,0.038016128,4.409996424,14.28123048,0.840320697,0.662197824,-0.38537669,0.287128167,1.025966427,-1.454800191,3.827136864,-1.14974988,0.356551803,0.788912576,-0.190984421,3.433712686,0.2883705,0.2146805,0.1525995,0.127427,7.675084,5.8588865,-0.100718,-0.0294375,-0.1186095,-0.093082,-9.6306075,-71.8110655,2
194.7783334,0.07530085,0.186420233,0.014870642,0.007784725,0.269304758,-33.62728504,0.092340707,0.034357719,0.113370044,0.107669055,3.486782551,13.50903852,0.207768682,0.337188396,0.638444076,0.684453541,0.03167959,-0.862794689,-0.177000686,-0.729239929,0.351599414,0.739783134,-0.747046387,0.999768302,0.3181455,0.263126,0.3414385,0.3254115,7.458546,-12.7641065,-0.1173755,0.1301155,-0.233744,-0.226622,-6.3484195,-76.961998,2
197.7397554,0.052853658,0.197355108,0.0036999,-0.000848167,0.8912273,-32.76741859,0.031904154,0.023515497,0.042315546,0.036736217,1.567090175,5.581296485,-0.147216769,-0.311498043,0.353662828,0.356546741,-0.173092003,-0.038967558,-0.476817675,-0.526932096,-0.702084288,-0.535743589,-1.068329786,-0.476898539,0.122716,0.240064,0.0932935,0.0780195,3.2592275,-20.6514205,-0.0191425,0.1359725,-0.070896,-0.0703035,-2.64639,-43.69228,2
200.7013032,0.026362583,0.063354058,-0.003794175,0.029237408,4.91645215,-3.724743242,0.135804142,0.096335463,0.189604968,0.177874771,7.302513446,17.32117553,-0.84039955,-0.025931582,0.440941883,0.289617216,0.548529554,0.151889109,1.539550526,-0.89316184,0.704115181,0.681174403,-0.193461544,-0.812365985,0.2958955,0.279557,0.5755245,0.5620795,23.4592625,34.9363865,-0.4765465,-0.1019045,-0.498877,-0.429763,-8.574202,-34.0552255,2
203.6573468,0.053919725,0.04812565,-0.014080425,0.005188933,3.618353225,-6.390207683,0.083264001,0.051088745,0.116860068,0.10545023,4.762161407,10.93057469,-0.947078283,0.158332177,-0.23488792,-0.110101066,1.43038246,1.096560314,1.303151654,0.494513533,-0.165034678,-0.665663827,3.092511728,1.29695838,0.222678,0.190171,0.217737,0.1994975,21.8527065,26.094761,-0.20131,-0.0807935,-0.335602,-0.221512,-2.265162,-25.251938,1
206.6181012,0.077337008,0.026680117,0.002213417,0.008460575,1.358069675,-10.33022398,0.043570665,0.024489905,0.063890036,0.056737554,2.331338893,6.039245611,0.151361318,-0.105380922,-0.366134501,-0.502772005,0.479194888,-0.14828432,-0.927016227,-0.85141462,1.790290192,2.477502032,1.09277867,-0.810114652,0.178687,0.071193,0.156234,0.1562655,9.329836,1.0745925,-0.0020985,-0.02222,-0.2144285,-0.1867745,-4.0062515,-24.222706,1
209.5788551,0.069967433,-0.033428025,0.02435035,0.004876492,-2.648067258,-10.24215915,0.039947134,0.010013536,0.019788534,0.01742895,0.924102782,6.366381457,-0.077252272,0.364112459,-0.385975674,0.007331115,1.161495628,0.115603137,-0.035441991,-0.161525172,0.835310735,-0.105850213,1.854653233,-0.283363673,0.154281,-0.0096505,0.066726,0.045498,0.6827185,5.3276405,-0.031447,-0.054802,-0.0395615,-0.0408725,-4.1910525,-23.0777895,1
212.5399452,0.03023905,-0.051481117,0.032772417,0.00629315,-3.784846833,-3.264377475,0.03758665,0.015578052,0.026489148,0.023559751,1.171666952,6.415442747,0.042846442,0.110194949,-0.579302165,-0.478188277,0.448907121,0.051356935,-0.745650789,-0.311228079,0.102073435,-0.014289727,-0.494144984,-0.760559289,0.1082155,-0.011298,0.084298,0.05444,-1.097905,10.3226625,-0.051337,-0.083051,-0.038463,-0.0530045,-5.8737315,-15.333458,1
215.5011993,0.048055258,-0.010369733,0.018324217,0.013117025,-0.428940208,-5.616437233,0.087486516,0.061521477,0.113303741,0.100143992,4.367919597,13.05337065,0.513504038,-0.399455018,1.933134748,1.635416068,-0.504130661,-0.738237246,0.084992955,-0.379692895,5.482682861,4.813784989,0.972907169,0.271677685,0.2736865,0.0970625,0.4747895,0.4026735,9.472696,15.559719,-0.112473,-0.183053,-0.1828835,-0.208511,-14.4013115,-40.1301655,1
218.4621683,0.005500825,-0.00381475,0.0119004,0.0066208,-0.295684725,0.211350983,0.050988256,0.051868899,0.06145814,0.04751439,3.780777333,7.495357154,0.451995388,-1.052161365,0.196988843,-0.065907038,-0.955024661,-0.890371149,-0.001075223,0.02898948,-0.020150651,0.170286643,-0.024156553,1.3443781,0.1493385,0.055573,0.1554405,0.1093555,5.528573,13.470448,-0.1064325,-0.1536445,-0.14475,-0.122096,-10.082915,-26.6542775,1
221.4230123,-0.023024417,-0.009896883,0.013228458,0.005999858,-0.649184425,4.535642092,0.04578194,0.033639209,0.0555071,0.049531284,2.556181496,6.706891592,0.189713353,-1.148056626,-0.075115494,-0.208553812,-0.244878379,-0.480871282,0.131577998,1.909073189,0.213497234,0.000457857,0.42861925,0.720826231,0.104616,0.0520345,0.1567215,0.137678,5.189406,17.086151,-0.1127785,-0.1261885,-0.141943,-0.125358,-7.0985745,-16.816883,1
224.3836504,-0.044297092,-0.006092633,0.010018083,0.00739185,0.1497518,8.5613653,0.06050322,0.041277998,0.102113951,0.102251933,1.914712144,9.642524597,0.070150019,-0.17131825,0.334334897,0.323592044,0.311184157,0.028086078,-0.393516609,-0.991534073,0.089831848,-0.048758073,-0.423134732,-0.666151466,0.0936325,0.063018,0.2685615,0.2678225,5.1043655,27.830849,-0.1731215,-0.0873835,-0.2252885,-0.216634,-3.3200785,-12.419125,1
227.3443132,-0.0378122,-0.017479883,0.013774575,0.004205325,-0.8998801,7.057071125,0.025854228,0.030220911,0.078137017,0.071447939,2.528942665,4.363764479,-0.264617662,1.053058278,-0.03389969,0.185604678,0.97085989,0.357478973,0.756873594,0.842295011,0.410008738,0.572007354,0.503749087,0.449796972,0.024321,0.0727795,0.242325,0.2244155,6.9331475,20.3062555,-0.084773,-0.073654,-0.156831,-0.145225,-4.565656,-2.6710435,1
230.3050676,-0.035221142,-0.033159583,0.021093183,0.00455,-2.107550383,6.991019933,0.029377366,0.010600611,0.023143317,0.019779965,0.909505899,4.750932038,-0.305088281,0.196250782,-0.00917585,0.027493288,0.099459786,0.14742583,1.844764691,0.089607275,-0.206660581,-0.127196428,0.161390815,1.198076004,0.0399405,-0.0081255,0.069044,0.0455885,0.0912045,20.157852,-0.1274215,-0.060476,-0.0366325,-0.0465245,-4.1684515,-5.577122,1
233.2659441,-0.01776095,-0.016531192,0.01374305,0.003105317,-1.109039908,3.932102058,0.038524974,0.025074499,0.048248305,0.040334967,2.107364119,6.072637287,0.387543073,-0.076935499,0.597447214,0.510230716,-0.298913376,-0.342879491,-0.101524715,-0.483201813,0.074201,0.316266467,-0.326154694,0.015537271,0.0786235,0.029459,0.1567215,0.1218845,2.9624395,17.667847,-0.091667,-0.0791455,-0.0670785,-0.083076,-6.339608,-11.6190455,1
236.2265764,-0.034617175,-0.034071742,0.020538033,0.003623308,-2.139427092,7.034428175,0.028652579,0.012991306,0.034235569,0.031237475,1.044871401,4.47598262,0.009978742,0.116013528,0.945550427,0.766590079,-0.335707129,0.457660658,0.966805684,-0.70713738,1.071931873,0.75501661,0.42627167,0.772338908,0.04409,-0.008858,0.12231,0.0937,-0.1442245,19.893944,-0.115708,-0.0604755,-0.033094,-0.054838,-5.1308515,-4.155159,1
239.1870561,-0.024680925,-0.042273033,0.025848283,0.004628783,-2.833588558,5.525757025,0.02198743,0.018869295,0.028860417,0.023861522,1.534239527,3.48150779,-0.469719016,0.192521877,-0.641965927,-0.371673021,0.353194496,0.307503172,0.200407075,-0.336266343,1.955572407,2.000527413,0.145323463,-0.154050293,0.0199275,0.006945,0.1076055,0.0783415,1.3800905,14.520546,-0.0858715,-0.0803055,-0.0726305,-0.0760715,-6.0623815,-1.583664,1
242.1474748,-0.026617183,-0.058195767,0.035181408,0.011656833,-3.470920608,6.729054225,0.040040405,0.06266003,0.089048477,0.077548288,4.026146488,8.656333129,1.316728731,-1.445675499,2.812102394,2.639375428,-1.557035164,-0.162552708,3.99881482,0.616228229,9.233456142,9.720959217,1.370211434,4.886330841,0.1303025,-0.0020235,0.4610615,0.390092,0.572981,38.8752825,-0.112474,-0.2222245,-0.0845285,-0.1199235,-15.5206995,-25.817223,1
245.1079889,0.011121258,-0.0480827,0.028572633,0.00738745,-2.9109859,0.383954408,0.047779809,0.071803371,0.095498165,0.078184702,5.22294122,8.100688776,0.048944614,0.02207272,0.800919525,0.651522054,-0.113973026,0.02061404,-0.931090042,-0.650748013,0.23411584,0.281507296,-0.667659037,-0.740642385,0.111328,0.075403,0.306268,0.2352385,6.127577,16.5917205,-0.0815385,-0.207398,-0.146763,-0.119059,-14.708752,-18.4027365,1
248.0685907,0.026290358,0.0147091,0.005193967,0.006598783,0.618405058,-2.626087742,0.049686839,0.043763015,0.055864932,0.046083478,2.977675904,7.496990746,0.560773419,-0.725411824,0.944614764,0.91060743,-0.58419008,-0.148273699,-0.147908042,0.824426682,0.623975064,0.730527658,-0.017162667,0.283803396,0.1499495,0.0821145,0.1688025,0.15199,6.0071955,17.1397705,-0.0622585,-0.13473,-0.0974025,-0.0840045,-7.844039,-19.6464155,1
251.0292536,0.017568508,0.071429033,-0.02959345,-0.001393558,4.402262525,-2.391478167,0.031580923,0.023174476,0.047587265,0.038795938,1.989822791,4.19618551,-0.7154848,-0.414862573,1.055932081,0.666116325,-0.873760061,0.751387957,2.044365658,0.055507283,1.408714175,1.101189297,1.020928893,1.757656845,0.0771595,0.1175645,0.116879,0.115352,8.4435885,12.7286495,-0.1042975,0.0076775,-0.111985,-0.080016,-1.8025065,-10.2311055,1
253.9898325,-0.003800825,0.061452175,-0.021711442,0.001507142,3.725070933,0.295505892,0.023775268,0.018921843,0.040704598,0.032785289,1.714387272,3.134953216,0.652538605,-0.24350375,1.007904577,0.841904841,-0.69425235,-0.524119133,-0.061215278,-0.451043687,1.40824676,1.219006349,0.269856506,-0.023250519,0.066664,0.097551,0.122371,0.1160505,6.633814,6.342987,-0.0405995,0.020551,-0.0898365,-0.060222,-0.3880855,-6.2366295,1
256.9504686,-0.000389083,0.063131083,-0.025872517,-0.001292083,4.02363625,-0.289478633,0.040058519,0.02175868,0.041278731,0.035295934,1.875895473,5.035837393,0.504977635,-0.7672941,0.855307667,0.840811625,-0.336674868,-0.568314434,0.310384738,0.246291241,0.529652155,0.432880272,-0.552490981,0.608307313,0.1248725,0.105666,0.092047,0.094488,7.4238215,10.1047325,-0.075926,0.0001725,-0.1076535,-0.0641685,-0.1579295,-16.201855,1
